#2021-07-13 22:29:34.375;RpoN_42˚C-6min_RepMerge.bam;READ1
chrom	index	forward	reverse	value
ec2	71171	2	0	2
ec2	71174	0	1	1
ec2	71182	1	0	1
ec2	71197	1	0	1
ec2	71201	1	0	1
ec2	71204	0	1	1
ec2	71205	0	1	1
ec2	71207	1	0	1
ec2	71208	0	1	1
ec2	71209	0	3	3
ec2	71230	0	1	1
ec2	71231	0	1	1
ec2	71235	0	1	1
ec2	71249	1	0	1
ec2	71499	1	0	1
ec2	71504	1	0	1
ec2	71520	1	0	1
ec2	71552	0	1	1
ec2	71577	1	0	1
ec2	71578	0	1	1
ec2	71591	0	1	1
ec2	71621	1	1	2
ec2	71732	0	1	1
ec2	71743	0	1	1
ec2	71750	0	1	1
ec2	71755	1	0	1
ec2	71757	0	1	1
ec2	71832	0	1	1
ec2	71922	1	0	1
ec2	71973	1	0	1
ec2	72098	0	1	1
ec2	72317	1	0	1
ec2	72363	1	0	1
ec2	72393	0	1	1
ec2	72584	0	1	1
ec2	72862	0	1	1
ec2	73034	0	1	1
ec2	73041	0	1	1
ec2	73095	0	1	1
ec2	73237	0	1	1
ec2	73269	0	1	1
ec2	73306	1	0	1
ec2	73355	0	1	1
ec2	73391	1	0	1
ec2	73552	1	1	2
ec2	73563	1	0	1
ec2	73571	0	1	1
ec2	73700	1	0	1
ec2	73801	0	1	1
ec2	73823	1	0	1
ec2	73942	0	1	1
ec2	74159	0	1	1
ec2	74162	1	0	1
ec2	74279	0	1	1
ec2	74340	0	1	1
ec2	74396	1	0	1
ec2	74398	1	0	1
ec2	74518	1	0	1
ec2	74530	0	1	1
ec2	74594	0	1	1
ec2	74759	0	1	1
ec2	74760	0	1	1
ec2	74835	0	1	1
ec2	74924	1	0	1
ec2	74931	0	1	1
ec2	75189	1	0	1
ec2	75204	0	1	1
ec2	75295	0	1	1
ec2	75373	1	0	1
ec2	75570	1	0	1
ec2	75744	1	0	1
ec2	75754	0	1	1
ec2	75786	0	1	1
ec2	75803	0	2	2
ec2	75822	1	0	1
ec2	75825	0	1	1
ec2	75860	0	1	1
ec2	76325	1	0	1
ec2	76352	1	0	1
ec2	76567	1	0	1
ec2	76586	0	1	1
ec2	76606	0	1	1
ec2	76731	1	0	1
ec2	76797	1	0	1
ec2	76836	0	1	1
ec2	76988	0	1	1
ec2	77078	0	1	1
ec2	77110	1	0	1
ec2	77157	0	1	1
ec2	77166	0	1	1
ec2	77188	0	1	1
ec2	77282	1	0	1
ec2	77290	0	1	1
ec2	77324	0	1	1
ec2	77417	1	0	1
ec2	77479	1	0	1
ec2	77617	0	1	1
ec2	77662	0	1	1
ec2	77778	1	0	1
ec2	77807	0	1	1
ec2	77844	1	0	1
ec2	77849	0	1	1
ec2	77901	0	1	1
ec2	77944	0	1	1
ec2	77993	0	1	1
ec2	77996	0	1	1
ec2	78112	1	0	1
ec2	78206	1	0	1
ec2	78341	0	1	1
ec2	78349	0	1	1
ec2	78366	0	1	1
ec2	78465	0	1	1
ec2	78568	0	1	1
ec2	78616	1	0	1
ec2	78711	0	2	2
ec2	78878	1	0	1
ec2	78892	1	0	1
ec2	78936	0	1	1
ec2	79016	0	1	1
ec2	79138	0	1	1
ec2	79204	0	1	1
ec2	79263	0	1	1
ec2	79406	1	0	1
ec2	79547	1	0	1
ec2	79814	0	1	1
ec2	79837	0	1	1
ec2	79888	1	0	1
ec2	79914	1	0	1
ec2	80084	0	1	1
ec2	80126	1	0	1
ec2	80141	1	0	1
ec2	80252	1	0	1
ec2	80283	1	0	1
ec2	80336	0	1	1
ec2	80448	0	1	1
ec2	80453	0	1	1
ec2	80467	0	1	1
ec2	80549	1	0	1
ec2	80553	0	1	1
ec2	80866	1	0	1
ec2	81365	0	1	1
ec2	81596	0	1	1
ec2	81659	1	0	1
ec2	81660	0	1	1
ec2	81705	1	0	1
ec2	81731	0	1	1
ec2	81873	1	0	1
ec2	81987	1	0	1
ec2	82001	1	0	1
ec2	82020	1	0	1
ec2	82132	0	1	1
ec2	82182	0	1	1
ec2	82229	1	0	1
ec2	82311	0	1	1
ec2	82387	1	0	1
ec2	82462	0	1	1
ec2	82522	1	0	1
ec2	82673	0	1	1
ec2	82727	1	0	1
ec2	82963	1	0	1
ec2	83000	0	1	1
ec2	83014	1	0	1
ec2	83038	0	1	1
ec2	83056	1	0	1
ec2	83106	1	0	1
ec2	83133	0	1	1
ec2	83177	0	1	1
ec2	83228	0	1	1
ec2	83312	1	0	1
ec2	83523	0	1	1
ec2	83547	0	1	1
ec2	83582	1	0	1
ec2	83586	1	0	1
ec2	83619	1	0	1
ec2	83622	0	1	1
ec2	83635	0	1	1
ec2	83650	1	0	1
ec2	83683	1	0	1
ec2	83702	0	1	1
ec2	83754	0	1	1
ec2	83807	1	0	1
ec2	83844	0	1	1
ec2	84016	0	1	1
ec2	84146	1	0	1
ec2	84359	0	1	1
ec2	84384	0	1	1
ec2	84398	0	1	1
ec2	84410	1	0	1
ec2	84496	0	1	1
ec2	84571	0	1	1
ec2	84652	1	0	1
ec2	84668	1	0	1
ec2	84683	0	1	1
ec2	84794	1	0	1
ec2	84875	0	1	1
ec2	84882	1	0	1
ec2	85085	0	1	1
ec2	85164	0	1	1
ec2	85187	0	1	1
ec2	85259	1	0	1
ec2	85319	0	1	1
ec2	85324	0	1	1
ec2	85333	0	1	1
ec2	85348	1	0	1
ec2	85531	1	0	1
ec2	85560	0	1	1
ec2	85618	0	1	1
ec2	85633	0	1	1
ec2	85732	1	0	1
ec2	85869	1	0	1
ec2	85889	1	0	1
ec2	85892	1	0	1
ec2	86055	1	0	1
ec2	86086	1	0	1
ec2	86102	1	0	1
ec2	86123	0	1	1
ec2	86147	0	1	1
ec2	86397	1	0	1
ec2	86584	1	0	1
ec2	86655	0	1	1
ec2	86658	0	1	1
ec2	86791	0	1	1
ec2	86935	0	1	1
ec2	86937	1	0	1
ec2	87150	2	0	2
ec2	87319	1	0	1
ec2	87332	0	1	1
ec2	87401	1	0	1
ec2	87558	0	1	1
ec2	87616	0	1	1
ec2	87736	0	1	1
ec2	87757	1	0	1
ec2	87814	0	1	1
ec2	87858	1	0	1
ec2	87874	1	0	1
ec2	88003	0	1	1
ec2	88011	0	1	1
ec2	88028	0	1	1
ec2	88037	1	0	1
ec2	88067	0	1	1
ec2	88096	0	1	1
ec2	88132	1	0	1
ec2	88180	1	0	1
ec2	88234	0	1	1
ec2	88345	0	1	1
ec2	88641	1	0	1
ec2	88669	0	1	1
ec2	88678	1	0	1
ec2	88706	0	1	1
ec2	88735	0	1	1
ec2	88741	0	1	1
ec2	88777	1	0	1
ec2	88786	0	1	1
ec2	88846	0	1	1
ec2	88864	1	0	1
ec2	88886	0	1	1
ec2	88902	0	1	1
ec2	88915	1	0	1
ec2	88995	0	1	1
ec2	89043	0	1	1
ec2	89141	1	0	1
ec2	89211	0	1	1
ec2	89219	1	0	1
ec2	89459	1	0	1
ec2	89502	0	1	1
ec2	89583	1	0	1
ec2	89615	0	1	1
ec2	89622	1	0	1
ec2	89623	0	1	1
ec2	89631	1	0	1
ec2	89632	0	1	1
ec2	89671	0	1	1
ec2	89710	0	1	1
ec2	89773	0	1	1
ec2	89864	1	0	1
ec2	89989	0	1	1
ec2	90020	0	1	1
ec2	90026	0	1	1
ec2	90052	1	0	1
ec2	90058	0	1	1
ec2	90140	0	1	1
ec2	90196	1	0	1
ec2	90229	1	0	1
ec2	90230	1	0	1
ec2	90265	0	1	1
ec2	90340	0	1	1
ec2	90477	1	0	1
ec2	90491	1	0	1
ec2	90532	1	0	1
ec2	90868	1	0	1
ec2	90894	0	2	2
ec2	90902	0	1	1
ec2	90981	0	1	1
ec2	90999	0	1	1
ec2	91004	1	0	1
ec2	91316	0	1	1
ec2	91442	1	0	1
ec2	91447	1	0	1
ec2	91477	1	0	1
ec2	91479	1	0	1
ec2	91480	1	0	1
ec2	91481	0	1	1
ec2	91486	0	1	1
ec2	91494	1	0	1
ec2	91496	0	1	1
ec2	91500	0	1	1
ec2	91516	0	1	1
ec2	91552	0	1	1
ec2	91564	1	0	1
ec2	91607	1	0	1
ec2	91621	1	0	1
ec2	91916	1	0	1
ec2	91972	1	0	1
ec2	92006	0	1	1
ec2	92029	1	0	1
ec2	92073	1	0	1
ec2	92234	0	1	1
ec2	92253	0	1	1
ec2	92300	0	1	1
ec2	92321	1	0	1
ec2	92398	0	1	1
ec2	92424	0	1	1
ec2	92430	0	1	1
ec2	92466	0	1	1
ec2	92616	1	0	1
ec2	92955	1	0	1
ec2	92992	1	0	1
ec2	93009	0	1	1
ec2	93061	1	0	1
ec2	93127	0	1	1
ec2	93260	1	0	1
ec2	93293	0	1	1
ec2	93294	0	1	1
ec2	93362	0	1	1
ec2	93422	1	0	1
ec2	93451	1	0	1
ec2	93672	1	0	1
ec2	93789	1	0	1
ec2	93815	0	1	1
ec2	94069	1	0	1
ec2	94107	2	0	2
ec2	94116	0	1	1
ec2	94118	1	0	1
ec2	94132	0	1	1
ec2	94139	1	0	1
ec2	94156	1	0	1
ec2	94184	1	0	1
ec2	94243	1	0	1
ec2	94252	0	1	1
ec2	94273	1	0	1
ec2	94284	1	0	1
ec2	94286	1	0	1
ec2	94370	1	0	1
ec2	94403	1	0	1
ec2	94406	1	0	1
ec2	94427	1	0	1
ec2	94451	1	0	1
ec2	94483	1	0	1
ec2	94520	0	1	1
ec2	94540	1	0	1
ec2	94555	0	1	1
ec2	94618	0	1	1
ec2	94668	1	0	1
ec2	94708	1	0	1
ec2	94737	1	0	1
ec2	94745	1	0	1
ec2	94800	0	1	1
ec2	94849	1	0	1
ec2	94880	1	0	1
ec2	94955	1	0	1
ec2	95129	0	1	1
ec2	95211	1	0	1
ec2	95225	1	0	1
ec2	95232	0	1	1
ec2	95238	0	1	1
ec2	95329	1	0	1
ec2	95419	1	0	1
ec2	95453	0	1	1
ec2	95502	1	0	1
ec2	95504	0	1	1
ec2	95585	0	1	1
ec2	95611	0	1	1
ec2	95692	0	1	1
ec2	95793	0	1	1
ec2	95871	1	0	1
ec2	96011	1	0	1
ec2	96039	0	1	1
ec2	96067	1	0	1
ec2	96126	1	0	1
ec2	96263	1	0	1
ec2	96433	1	0	1
ec2	96531	1	0	1
ec2	96660	0	1	1
ec2	96958	1	0	1
ec2	96985	1	0	1
ec2	97007	2	0	2
ec2	97058	1	0	1
ec2	97110	0	1	1
ec2	97142	1	0	1
ec2	97173	1	0	1
ec2	97296	1	0	1
ec2	97407	0	1	1
ec2	97467	0	1	1
ec2	97566	0	1	1
ec2	97586	1	0	1
ec2	97767	0	1	1
ec2	97873	0	1	1
ec2	97974	0	1	1
ec2	98026	0	1	1
ec2	98123	0	1	1
ec2	98163	1	0	1
ec2	98255	1	0	1
ec2	98275	0	1	1
ec2	98303	1	0	1
ec2	98327	1	0	1
ec2	98347	0	1	1
ec2	98414	0	1	1
ec2	98425	0	1	1
ec2	98538	1	0	1
ec2	98586	1	0	1
ec2	98596	1	0	1
ec2	98661	0	1	1
ec2	98678	0	1	1
ec2	98710	0	1	1
ec2	98757	1	0	1
ec2	98855	0	1	1
ec2	98880	0	1	1
ec2	99004	0	1	1
ec2	99011	0	1	1
ec2	99144	1	0	1
ec2	99431	1	0	1
ec2	99446	0	1	1
ec2	99464	1	0	1
ec2	99483	0	1	1
ec2	99572	0	1	1
ec2	99592	0	1	1
ec2	99700	1	0	1
ec2	99759	0	1	1
ec2	99787	0	1	1
ec2	99791	1	0	1
ec2	99792	1	0	1
ec2	99801	0	1	1
ec2	99853	0	1	1
ec2	99921	0	2	2
ec2	100070	0	1	1
ec2	100147	1	0	1
ec2	100156	1	0	1
ec2	100230	1	0	1
ec2	100271	1	0	1
ec2	100309	0	1	1
ec2	100403	0	1	1
ec2	100577	0	1	1
ec2	100814	1	0	1
ec2	100903	1	0	1
ec2	100912	0	1	1
ec2	101091	0	1	1
ec2	101130	1	0	1
ec2	101132	1	0	1
ec2	101141	0	1	1
ec2	101154	0	1	1
ec2	101172	0	1	1
ec2	101202	1	0	1
ec2	101319	1	0	1
ec2	101382	0	1	1
ec2	101487	1	0	1
ec2	101489	0	1	1
ec2	101498	1	0	1
ec2	101500	1	0	1
ec2	101547	1	0	1
ec2	101855	0	1	1
ec2	101954	1	0	1
ec2	102044	0	1	1
ec2	102086	0	1	1
ec2	102237	0	1	1
ec2	102296	1	0	1
ec2	102463	0	1	1
ec2	102499	1	0	1
ec2	102554	0	1	1
ec2	102575	0	1	1
ec2	102588	0	1	1
ec2	102658	1	0	1
ec2	102674	1	0	1
ec2	102727	0	1	1
ec2	102734	0	1	1
ec2	102839	1	0	1
ec2	102884	0	1	1
ec2	102925	1	0	1
ec2	102930	0	1	1
ec2	102939	0	1	1
ec2	102948	0	1	1
ec2	103046	0	1	1
ec2	103118	0	1	1
ec2	103201	1	0	1
ec2	103217	1	0	1
ec2	103271	1	0	1
ec2	103297	0	1	1
ec2	103343	0	1	1
ec2	103370	1	0	1
ec2	103507	0	1	1
ec2	103600	0	1	1
ec2	103679	1	0	1
ec2	103747	0	1	1
ec2	103898	1	0	1
ec2	103927	0	1	1
ec2	103948	1	0	1
ec2	103965	0	1	1
ec2	104042	1	0	1
ec2	104099	0	1	1
ec2	104137	1	0	1
ec2	104214	0	1	1
ec2	104223	1	0	1
ec2	104235	0	1	1
ec2	104300	0	1	1
ec2	104397	0	1	1
ec2	104408	0	1	1
ec2	104415	1	0	1
ec2	104481	1	0	1
ec2	104585	0	1	1
ec2	104720	0	1	1
ec2	104814	1	0	1
ec2	104855	1	0	1
ec2	104922	1	0	1
ec2	104926	1	0	1
ec2	104969	1	0	1
ec2	104998	1	0	1
ec2	105078	1	0	1
ec2	105184	0	1	1
ec2	105225	1	0	1
ec2	105242	0	1	1
ec2	105298	0	1	1
ec2	105404	1	0	1
ec2	105497	1	0	1
ec2	105517	0	1	1
ec2	105624	0	1	1
ec2	105802	0	1	1
ec2	105857	1	0	1
ec2	105904	1	0	1
ec2	106053	0	1	1
ec2	106081	0	1	1
ec2	106253	0	1	1
ec2	106387	0	1	1
ec2	106397	0	1	1
ec2	106482	1	0	1
ec2	106506	1	0	1
ec2	106578	0	1	1
ec2	106597	1	0	1
ec2	106620	0	1	1
ec2	106644	1	0	1
ec2	106654	1	0	1
ec2	106672	0	1	1
ec2	106688	1	0	1
ec2	106713	1	0	1
ec2	106718	0	1	1
ec2	106761	0	1	1
ec2	106778	1	0	1
ec2	106791	1	0	1
ec2	106871	0	1	1
ec2	106915	1	0	1
ec2	106985	0	1	1
ec2	107139	1	0	1
ec2	107169	1	0	1
ec2	107358	1	0	1
ec2	107361	1	0	1
ec2	107421	1	0	1
ec2	107478	0	1	1
ec2	107515	1	0	1
ec2	107696	1	0	1
ec2	107733	1	0	1
ec2	107803	0	1	1
ec2	107879	0	1	1
ec2	107885	0	1	1
ec2	107897	0	1	1
ec2	107946	1	0	1
ec2	107949	1	0	1
ec2	107984	1	0	1
ec2	108092	1	0	1
ec2	108167	0	1	1
ec2	108186	0	1	1
ec2	108193	1	0	1
ec2	108261	0	1	1
ec2	108495	0	1	1
ec2	108646	1	0	1
ec2	108795	0	1	1
ec2	108824	1	0	1
ec2	108841	1	0	1
ec2	108902	0	1	1
ec2	108972	1	0	1
ec2	109297	0	1	1
ec2	109448	1	0	1
ec2	109547	1	0	1
ec2	109626	0	1	1
ec2	109684	0	1	1
ec2	109765	1	0	1
ec2	109800	0	1	1
ec2	109808	0	1	1
ec2	109873	0	1	1
ec2	109883	0	1	1
ec2	109999	0	1	1
ec2	110259	1	0	1
ec2	110260	1	0	1
ec2	110371	1	0	1
ec2	110475	0	1	1
ec2	110711	1	0	1
ec2	110820	1	0	1
ec2	110891	0	1	1
ec2	111032	1	0	1
ec2	111152	1	0	1
ec2	111315	0	1	1
ec2	111320	0	1	1
ec2	111421	0	1	1
ec2	111425	0	1	1
ec2	111426	1	0	1
ec2	111453	1	0	1
ec2	111504	0	1	1
ec2	111553	0	1	1
ec2	111588	0	1	1
ec2	111628	0	1	1
ec2	111695	1	0	1
ec2	111860	1	0	1
ec2	112016	1	0	1
ec2	112031	1	0	1
ec2	112066	0	1	1
ec2	112111	0	1	1
ec2	112124	0	1	1
ec2	112131	1	0	1
ec2	112143	1	0	1
ec2	112323	1	0	1
ec2	112381	1	0	1
ec2	112443	1	0	1
ec2	112660	0	1	1
ec2	112722	0	1	1
ec2	112830	0	1	1
ec2	112832	1	0	1
ec2	112882	1	0	1
ec2	112900	0	1	1
ec2	112943	1	0	1
ec2	112980	1	0	1
ec2	113008	1	0	1
ec2	113049	0	1	1
ec2	113066	1	0	1
ec2	113106	0	1	1
ec2	113145	0	1	1
ec2	113194	0	1	1
ec2	113247	0	1	1
ec2	113258	0	1	1
ec2	113368	1	0	1
ec2	113386	1	0	1
ec2	113393	1	0	1
ec2	113421	1	0	1
ec2	113429	0	1	1
ec2	113558	0	1	1
ec2	113574	1	0	1
ec2	113575	1	0	1
ec2	113598	0	1	1
ec2	113646	0	1	1
ec2	113662	0	1	1
ec2	113669	0	1	1
ec2	113797	1	0	1
ec2	113807	1	0	1
ec2	113834	0	1	1
ec2	113944	1	0	1
ec2	113961	0	1	1
ec2	113990	0	1	1
ec2	114079	1	0	1
ec2	114178	1	0	1
ec2	114204	1	0	1
ec2	114235	0	1	1
ec2	114322	1	0	1
ec2	114467	1	0	1
ec2	114527	0	1	1
ec2	114548	0	1	1
ec2	114583	0	1	1
ec2	114586	0	1	1
ec2	114681	1	0	1
ec2	114729	0	1	1
ec2	114738	0	1	1
ec2	114865	0	1	1
ec2	114997	0	1	1
ec2	115098	1	0	1
ec2	115184	1	0	1
ec2	115212	1	0	1
ec2	115245	0	1	1
ec2	115277	1	0	1
ec2	115425	1	0	1
ec2	115486	1	0	1
ec2	115503	1	0	1
ec2	115649	1	0	1
ec2	115669	1	0	1
ec2	115682	0	1	1
ec2	115757	0	1	1
ec2	115767	1	0	1
ec2	116200	1	0	1
ec2	116255	1	0	1
ec2	116298	0	1	1
ec2	116345	1	0	1
ec2	116368	1	0	1
ec2	116468	0	1	1
ec2	116504	0	1	1
ec2	116585	0	1	1
ec2	116640	1	0	1
ec2	116660	0	1	1
ec2	116708	0	1	1
ec2	116837	1	0	1
ec2	116864	0	1	1
ec2	116921	1	0	1
ec2	116956	1	0	1
ec2	117487	0	1	1
ec2	117543	1	0	1
ec2	117589	1	0	1
ec2	117599	1	0	1
ec2	117605	1	0	1
ec2	117638	1	0	1
ec2	117681	0	1	1
ec2	117907	0	1	1
ec2	118074	1	0	1
ec2	118097	0	1	1
ec2	118257	0	1	1
ec2	118304	0	1	1
ec2	118324	1	0	1
ec2	118335	1	0	1
ec2	118377	0	2	2
ec2	118415	0	1	1
ec2	118456	2	0	2
ec2	118541	0	1	1
ec2	118708	1	0	1
ec2	118750	1	0	1
ec2	119205	1	0	1
ec2	119278	1	0	1
ec2	119282	0	1	1
ec2	119338	0	1	1
ec2	119347	0	2	2
ec2	119382	0	1	1
ec2	119388	1	0	1
ec2	119495	0	1	1
ec2	119547	1	0	1
ec2	119581	1	0	1
ec2	119744	0	1	1
ec2	119775	0	1	1
ec2	119785	1	0	1
ec2	119818	1	0	1
ec2	119839	0	1	1
ec2	119919	0	1	1
ec2	120209	0	1	1
ec2	120293	0	1	1
ec2	120377	1	0	1
ec2	120592	1	0	1
ec2	120600	0	1	1
ec2	120751	1	0	1
ec2	120784	0	1	1
ec2	120786	0	1	1
ec2	120891	1	0	1
ec2	120897	1	0	1
ec2	121059	1	0	1
ec2	121101	1	0	1
ec2	121113	1	0	1
ec2	121120	1	0	1
ec2	121168	0	1	1
ec2	121197	1	0	1
ec2	121211	0	1	1
ec2	121306	0	1	1
ec2	121364	0	1	1
ec2	121441	0	1	1
ec2	121486	1	0	1
ec2	121580	1	0	1
ec2	121647	1	0	1
ec2	121702	1	0	1
ec2	121777	0	1	1
ec2	121831	0	1	1
ec2	121854	0	1	1
ec2	122020	1	0	1
ec2	122025	1	0	1
ec2	122086	0	1	1
ec2	122111	0	1	1
ec2	122133	1	0	1
ec2	122226	0	1	1
ec2	122232	1	0	1
ec2	122269	1	0	1
ec2	122295	0	1	1
ec2	122297	1	0	1
ec2	122314	0	1	1
ec2	122370	1	0	1
ec2	122381	0	1	1
ec2	122395	0	1	1
ec2	122406	1	0	1
ec2	122455	0	1	1
ec2	122504	0	1	1
ec2	122571	1	0	1
ec2	122578	0	1	1
ec2	122596	1	0	1
ec2	122605	1	0	1
ec2	122684	1	0	1
ec2	122725	0	1	1
ec2	122798	0	1	1
ec2	122817	0	1	1
ec2	122826	1	0	1
ec2	122827	1	0	1
ec2	122910	0	2	2
ec2	122945	1	0	1
ec2	122971	0	1	1
ec2	122972	1	0	1
ec2	122981	1	0	1
ec2	122985	1	0	1
ec2	123091	1	0	1
ec2	123115	0	1	1
ec2	123152	1	0	1
ec2	123161	1	0	1
ec2	123196	1	0	1
ec2	123278	0	1	1
ec2	123518	1	0	1
ec2	123617	0	1	1
ec2	123656	1	0	1
ec2	123739	1	0	1
ec2	123740	0	1	1
ec2	123804	1	0	1
ec2	123852	1	0	1
ec2	123862	0	1	1
ec2	123866	0	1	1
ec2	123908	0	1	1
ec2	124002	0	1	1
ec2	124030	1	0	1
ec2	124155	0	1	1
ec2	124211	0	1	1
ec2	124310	1	0	1
ec2	124365	1	0	1
ec2	124368	0	1	1
ec2	124473	0	1	1
ec2	124523	1	0	1
ec2	124611	0	1	1
ec2	124619	0	1	1
ec2	124810	1	0	1
ec2	124834	1	0	1
ec2	124949	0	1	1
ec2	124957	0	1	1
ec2	125017	2	0	2
ec2	125030	1	0	1
ec2	125096	0	1	1
ec2	125106	1	0	1
ec2	125162	0	1	1
ec2	125245	0	1	1
ec2	125246	0	1	1
ec2	125311	1	0	1
ec2	125393	0	1	1
ec2	125443	0	1	1
ec2	125487	0	1	1
ec2	125522	1	0	1
ec2	125559	1	0	1
ec2	125600	0	1	1
ec2	125613	1	0	1
ec2	125681	1	0	1
ec2	125747	1	0	1
ec2	125908	1	0	1
ec2	126167	0	1	1
ec2	126259	1	0	1
ec2	126345	0	1	1
ec2	126352	0	1	1
ec2	126413	0	1	1
ec2	126484	1	0	1
ec2	126545	0	1	1
ec2	126560	1	0	1
ec2	126655	0	1	1
ec2	126702	1	0	1
ec2	126709	0	1	1
ec2	126713	0	1	1
ec2	126780	0	1	1
ec2	127104	0	1	1
ec2	127153	0	1	1
ec2	127222	0	1	1
ec2	127226	0	1	1
ec2	127285	1	0	1
ec2	127399	0	1	1
ec2	127411	1	0	1
ec2	127553	1	0	1
ec2	127559	0	1	1
ec2	127718	0	1	1
ec2	127758	0	1	1
ec2	127806	0	1	1
ec2	127939	0	1	1
ec2	127981	0	1	1
ec2	128033	1	0	1
ec2	128070	0	1	1
ec2	128080	0	1	1
ec2	128089	1	0	1
ec2	128138	1	0	1
ec2	128189	1	0	1
ec2	128236	0	1	1
ec2	128241	0	1	1
ec2	128277	0	1	1
ec2	128358	1	0	1
ec2	128369	0	1	1
ec2	128395	1	0	1
ec2	128475	1	0	1
ec2	128493	1	0	1
ec2	128594	0	1	1
ec2	128779	1	0	1
ec2	128850	0	1	1
ec2	128867	0	1	1
ec2	128871	1	0	1
ec2	129064	1	0	1
ec2	129166	1	0	1
ec2	129195	1	0	1
ec2	129225	1	0	1
ec2	129304	0	1	1
ec2	129422	1	0	1
ec2	129456	0	1	1
ec2	129493	0	1	1
ec2	129518	0	1	1
ec2	129595	0	1	1
ec2	129779	1	0	1
ec2	129821	1	0	1
ec2	129830	0	1	1
ec2	129832	1	0	1
ec2	130135	1	0	1
ec2	130158	0	1	1
ec2	130316	0	1	1
ec2	130432	1	0	1
ec2	130454	0	1	1
ec2	130490	1	0	1
ec2	130493	0	1	1
ec2	130512	0	1	1
ec2	130519	0	1	1
ec2	130854	1	0	1
ec2	130994	0	1	1
ec2	131051	0	1	1
ec2	131065	0	1	1
ec2	131177	0	1	1
ec2	131331	1	0	1
ec2	131450	1	0	1
ec2	131486	0	1	1
ec2	131493	1	0	1
ec2	131551	0	1	1
ec2	131640	1	0	1
ec2	131785	0	1	1
ec2	131854	1	0	1
ec2	131855	0	1	1
ec2	131878	1	0	1
ec2	131906	1	0	1
ec2	131914	1	0	1
ec2	131962	0	1	1
ec2	131979	0	1	1
ec2	132010	1	0	1
ec2	132044	1	0	1
ec2	132056	0	1	1
ec2	132088	1	0	1
ec2	132175	0	1	1
ec2	132253	0	1	1
ec2	132320	0	1	1
ec2	132340	0	1	1
ec2	132353	1	0	1
ec2	132357	1	0	1
ec2	132465	1	0	1
ec2	132518	1	0	1
ec2	132566	0	1	1
ec2	132638	1	0	1
ec2	132760	0	1	1
ec2	132823	0	1	1
ec2	133000	0	1	1
ec2	133085	1	0	1
ec2	133159	1	0	1
ec2	133214	0	1	1
ec2	133284	0	1	1
ec2	133287	0	1	1
ec2	133300	1	0	1
ec2	133450	0	1	1
ec2	133492	0	1	1
ec2	133553	1	0	1
ec2	133717	1	0	1
ec2	133843	1	0	1
ec2	133906	1	0	1
ec2	133923	1	0	1
ec2	134033	1	0	1
ec2	134219	1	0	1
ec2	134249	1	0	1
ec2	134324	1	0	1
ec2	134384	0	1	1
ec2	134492	1	0	1
ec2	134560	1	0	1
ec2	134645	1	0	1
ec2	134833	0	1	1
ec2	134905	0	1	1
ec2	134913	1	0	1
ec2	134955	0	1	1
ec2	135141	1	0	1
ec2	135189	0	1	1
ec2	135216	0	1	1
ec2	135281	0	1	1
ec2	135322	0	1	1
ec2	135365	1	0	1
ec2	135375	0	1	1
ec2	135406	0	1	1
ec2	135445	0	1	1
ec2	135575	0	1	1
ec2	135820	0	1	1
ec2	135851	1	0	1
ec2	135916	1	0	1
ec2	135917	0	1	1
ec2	135995	0	1	1
ec2	136150	1	0	1
ec2	136300	0	1	1
ec2	136369	1	0	1
ec2	136396	1	0	1
ec2	136457	1	0	1
ec2	136704	1	0	1
ec2	136759	2	0	2
ec2	136787	0	1	1
ec2	136984	1	0	1
ec2	137094	0	1	1
ec2	137097	0	1	1
ec2	137226	0	1	1
ec2	137415	1	0	1
ec2	137416	0	1	1
ec2	137584	0	1	1
ec2	137606	0	1	1
ec2	137685	0	1	1
ec2	138221	0	1	1
ec2	138231	1	0	1
ec2	138248	1	0	1
ec2	138253	0	1	1
ec2	138284	1	0	1
ec2	138318	0	1	1
ec2	138506	0	1	1
ec2	138568	1	0	1
ec2	138752	1	0	1
ec2	138759	0	1	1
ec2	138760	0	1	1
ec2	138873	1	0	1
ec2	139076	0	1	1
ec2	139105	1	0	1
ec2	139194	1	0	1
ec2	139195	1	0	1
ec2	139242	0	1	1
ec2	139243	0	1	1
ec2	139327	1	0	1
ec2	139416	0	1	1
ec2	139449	0	1	1
ec2	139510	0	1	1
ec2	139691	0	1	1
ec2	139716	0	1	1
ec2	139745	1	0	1
ec2	139805	0	1	1
ec2	139857	0	1	1
ec2	139862	1	0	1
ec2	139884	0	1	1
ec2	139894	0	1	1
ec2	139965	0	1	1
ec2	140015	0	1	1
ec2	140019	1	0	1
ec2	140072	0	1	1
ec2	140111	0	1	1
ec2	140244	0	1	1
ec2	140295	1	0	1
ec2	140317	1	0	1
ec2	140500	0	1	1
ec2	140619	0	1	1
ec2	140634	0	1	1
ec2	140878	0	1	1
ec2	141001	1	0	1
ec2	141029	1	0	1
ec2	141054	1	0	1
ec2	141069	1	0	1
ec2	141149	0	1	1
ec2	141191	1	0	1
ec2	141246	0	1	1
ec2	141362	1	0	1
ec2	141396	0	1	1
ec2	141399	0	1	1
ec2	141400	0	1	1
ec2	141446	0	1	1
ec2	141465	0	1	1
ec2	141483	0	1	1
ec2	141500	0	1	1
ec2	141503	0	1	1
ec2	141634	0	1	1
