### ChExMix output
#Condition	Name	Index	TotalSigCount	SigCtrlScaling	SignalFraction
#Condition	SAMPLE	0	2246955.0	8.784	0.575
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	SigCtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	2246955.0	291723.0	8.7836	0.575
#
#Point	SAMPLE_Sig	SAMPLE_Ctrl	SAMPLE_log2Fold	SAMPLE_log2Q	ActiveConds
chrec2:4053597	168.7	3.9	2.292	-71.494	1
chrec2:3176634	244.8	8.5	1.722	-71.317	1
chrec2:4108709	109.4	1.1	3.558	-71.235	1
chrec2:1292343	109.3	1.1	3.520	-71.236	1
chrec2:399497	108.4	1.1	3.456	-71.237	1
chrec2:1563618	105.8	1.0	6.725	-71.167	1
chrec2:4296122	124.7	1.8	2.970	-71.070	1
chrec2:210125	124.3	1.8	2.968	-71.070	1
chrec2:3977274	124.2	1.8	2.978	-71.071	1
chrec2:3440366	247.8	8.7	1.701	-70.997	1
chrec2:1142633	137.4	2.3	2.769	-70.834	1
chrec2:3180703	152.5	3.2	2.455	-70.814	1
chrec2:3706489	197.9	5.6	2.011	-70.714	1
chrec2:3556063	114.0	1.3	3.366	-70.706	1
chrec2:4646114	269.9	10.2	1.588	-70.705	1
chrec2:484894	348.0	15.7	1.336	-70.559	1
chrec2:3435806	156.7	3.4	2.389	-70.527	1
chrec2:1489744	96.9	0.5	6.598	-70.448	1
chrec2:3941880	96.6	0.6	6.595	-70.448	1
chrec2:2152054	96.5	0.5	6.593	-70.449	1
chrec2:3122488	96.1	0.3	6.586	-70.450	1
chrec2:3394091	105.2	0.9	6.718	-70.295	1
chrec2:2862910	105.2	0.9	6.717	-70.296	1
chrec2:4015467	115.4	1.5	3.153	-70.107	1
chrec2:2777293	142.8	2.7	2.590	-70.057	1
chrec2:109429	197.3	5.6	1.999	-70.046	1
chrec2:231384	171.7	4.1	2.244	-69.943	1
chrec2:223351	1073.0	76.6	0.674	-69.940	1
chrec2:2207455	120.6	1.7	3.035	-69.893	1
chrec2:2859924	120.5	1.7	3.009	-69.894	1
chrec2:4074014	131.4	2.1	2.822	-69.891	1
chrec2:1385279	113.2	1.3	3.356	-69.862	1
chrec2:2991845	184.8	4.9	2.091	-69.851	1
chrec2:2947821	345.0	15.5	1.340	-69.828	1
chrec2:3662072	137.8	2.5	2.668	-69.775	1
chrec2:2730379	439.6	22.7	1.140	-69.541	1
chrec2:3339395	139.8	2.5	2.657	-69.520	1
chrec2:2690732	98.9	0.7	6.627	-69.483	1
chrec2:921676	98.2	0.7	6.618	-69.483	1
chrec2:2846715	104.1	0.9	6.702	-69.426	1
chrec2:492719	165.7	4.0	2.244	-69.335	1
chrec2:2542009	115.5	1.4	3.223	-69.272	1
chrec2:2444112	154.9	3.4	2.372	-69.048	1
chrec2:1343408	154.7	3.3	2.395	-69.049	1
chrec2:1153000	203.5	6.1	1.935	-68.976	1
chrec2:1276307	95.9	0.0	6.584	-68.786	1
chrec2:2226477	95.8	0.0	6.582	-68.786	1
chrec2:1247120	95.4	0.3	6.576	-68.787	1
chrec2:4617673	95.3	0.3	6.575	-68.788	1
chrec2:2746723	223.2	7.3	1.793	-68.783	1
chrec2:2777450	222.1	7.4	1.773	-68.783	1
chrec2:3214191	929.5	64.0	0.725	-68.654	1
chrec2:4504761	190.4	5.5	1.989	-68.612	1
chrec2:4181954	99.6	0.9	6.638	-68.530	1
chrec2:4355388	114.3	1.4	3.202	-68.434	1
chrec2:4552340	152.1	3.2	2.438	-68.433	1
chrec2:2640372	239.9	8.5	1.682	-68.284	1
chrec2:3512689	157.5	3.6	2.316	-68.108	1
chrec2:2045248	138.3	2.6	2.613	-67.972	1
chrec2:4399474	138.2	2.6	2.618	-67.973	1
chrec2:4390278	166.3	4.0	2.235	-67.851	1
chrec2:3179773	104.7	1.1	3.421	-67.786	1
chrec2:3391170	172.8	4.3	2.184	-67.767	1
chrec2:1511345	95.5	0.8	6.578	-67.699	1
chrec2:3862718	144.1	2.9	2.508	-67.376	1
chrec2:2902414	160.9	3.8	2.284	-67.234	1
chrec2:4227341	233.2	8.1	1.709	-67.234	1
chrec2:757120	94.7	0.0	6.565	-67.134	1
chrec2:1703581	94.3	0.5	6.559	-67.135	1
chrec2:2864165	94.2	0.0	6.558	-67.136	1
chrec2:3089602	115.3	1.5	3.129	-67.075	1
chrec2:4382362	114.8	1.5	3.098	-67.075	1
chrec2:2439270	568.6	33.4	0.955	-67.032	1
chrec2:4521247	211.0	6.8	1.826	-66.947	1
chrec2:2886973	104.5	1.0	3.528	-66.925	1
chrec2:2272197	94.9	0.8	6.569	-66.808	1
chrec2:2352477	193.5	5.8	1.927	-66.785	1
chrec2:2969933	317.1	13.9	1.372	-66.759	1
chrec2:721648	121.7	1.9	2.860	-66.597	1
chrec2:3605634	181.7	5.1	2.027	-66.461	1
chrec2:4209915	135.7	2.5	2.602	-66.430	1
chrec2:531534	147.1	3.1	2.438	-66.329	1
chrec2:1137799	114.1	1.6	3.042	-66.247	1
chrec2:2149278	106.1	1.2	3.365	-66.247	1
chrec2:3713995	641.7	39.6	0.883	-66.200	1
chrec2:970360	118.4	1.8	2.889	-66.179	1
chrec2:2119112	131.7	2.3	2.702	-66.134	1
chrec2:1111354	96.6	0.9	6.595	-65.887	1
chrec2:1368688	133.0	2.4	2.628	-65.885	1
chrec2:4077608	116.3	1.6	3.030	-65.785	1
chrec2:2655353	166.4	4.3	2.134	-65.676	1
chrec2:273291	170.6	4.5	2.106	-65.670	1
chrec2:3023529	107.8	1.3	3.188	-65.639	1
chrec2:4558230	127.8	2.3	2.680	-65.620	1
chrec2:1135001	93.5	0.0	6.547	-65.501	1
chrec2:2679167	93.5	0.0	6.547	-65.502	1
chrec2:1717771	93.3	0.0	6.543	-65.502	1
chrec2:532660	93.2	0.7	6.543	-65.503	1
chrec2:4082549	93.2	0.0	6.542	-65.504	1
chrec2:2801559	147.6	3.3	2.358	-65.473	1
chrec2:2232958	136.8	2.7	2.529	-65.464	1
chrec2:2180937	123.3	2.0	2.826	-65.445	1
chrec2:1438056	105.0	1.2	3.299	-65.402	1
chrec2:1617100	118.7	1.7	2.963	-65.372	1
chrec2:3221303	117.4	1.8	2.894	-65.372	1
chrec2:4357123	138.8	2.8	2.493	-65.285	1
chrec2:3175836	184.2	5.3	1.996	-65.212	1
chrec2:4223911	110.1	1.4	3.128	-65.096	1
chrec2:2047493	99.3	1.0	6.634	-65.078	1
chrec2:2857537	99.1	1.0	6.630	-65.079	1
chrec2:3930184	177.3	5.0	2.012	-65.076	1
chrec2:2317835	93.1	0.7	6.541	-65.037	1
chrec2:1193356	120.4	1.9	2.882	-64.995	1
chrec2:2083215	115.2	1.6	3.018	-64.975	1
chrec2:100874	222.0	7.7	1.721	-64.841	1
chrec2:2160292	107.3	1.3	3.243	-64.805	1
chrec2:4596248	239.3	8.8	1.631	-64.579	1
chrec2:1816506	104.0	1.2	3.307	-64.554	1
chrec2:207933	174.4	4.9	2.021	-64.361	1
chrec2:3274591	130.9	2.4	2.615	-64.346	1
chrec2:697787	479.7	26.9	1.023	-64.265	1
chrec2:3855195	184.0	5.4	1.964	-63.939	1
chrec2:1350964	92.4	0.0	6.529	-63.884	1
chrec2:4513621	92.1	0.3	6.526	-63.884	1
chrec2:3922441	92.1	0.7	6.526	-63.885	1
chrec2:4311445	121.5	2.0	2.798	-63.854	1
chrec2:112998	180.2	5.1	2.002	-63.821	1
chrec2:3372854	128.4	2.3	2.657	-63.804	1
chrec2:377911	111.1	1.5	3.052	-63.780	1
chrec2:1803797	115.3	1.8	2.852	-63.754	1
chrec2:3085531	241.2	9.0	1.609	-63.744	1
chrec2:4517089	103.1	1.2	3.266	-63.707	1
chrec2:3307020	300.0	13.1	1.381	-63.673	1
chrec2:2488167	156.0	3.9	2.204	-63.667	1
chrec2:4599743	130.5	2.4	2.628	-63.578	1
chrec2:1159764	130.4	2.4	2.614	-63.579	1
chrec2:929700	130.2	2.5	2.590	-63.579	1
chrec2:3267734	189.1	5.7	1.913	-63.513	1
chrec2:2732233	188.7	5.8	1.890	-63.514	1
chrec2:3036787	100.0	1.1	3.392	-63.502	1
chrec2:3070216	207.6	6.9	1.785	-63.292	1
chrec2:1044435	101.7	1.2	3.231	-62.859	1
chrec2:5732	214.8	7.5	1.704	-62.721	1
chrec2:205190	141.7	3.2	2.340	-62.635	1
chrec2:3737230	107.3	1.4	3.119	-62.604	1
chrec2:3863457	194.7	6.2	1.828	-62.597	1
chrec2:3028392	143.6	3.3	2.309	-62.538	1
chrec2:2092025	716.7	47.1	0.794	-62.461	1
chrec2:3486330	145.9	3.3	2.310	-62.455	1
chrec2:2201600	92.4	0.9	6.530	-62.389	1
chrec2:87728	104.3	1.3	3.214	-62.289	1
chrec2:1337931	91.7	0.0	6.519	-62.282	1
chrec2:1138362	91.7	0.0	6.519	-62.283	1
chrec2:1495825	91.6	0.0	6.517	-62.283	1
chrec2:1367874	91.4	0.0	6.514	-62.284	1
chrec2:3951717	125.9	2.3	2.616	-62.259	1
chrec2:694768	158.2	4.0	2.155	-62.208	1
chrec2:4562323	206.1	7.0	1.735	-62.177	1
chrec2:2570195	113.7	1.8	2.886	-62.145	1
chrec2:3659580	109.1	1.5	3.021	-62.141	1
chrec2:1491602	137.8	2.8	2.461	-62.136	1
chrec2:462202	127.9	2.4	2.574	-62.045	1
chrec2:3928262	139.1	3.0	2.393	-62.013	1
chrec2:2305831	121.4	2.1	2.734	-61.985	1
chrec2:4554653	141.1	3.1	2.370	-61.906	1
chrec2:3322560	1610.9	129.6	0.501	-61.841	1
chrec2:4186041	116.0	1.9	2.810	-61.798	1
chrec2:3742274	111.8	1.6	2.993	-61.721	1
chrec2:2884854	95.5	0.9	6.578	-61.623	1
chrec2:4286744	163.0	4.3	2.096	-61.530	1
chrec2:4566679	125.1	2.3	2.602	-61.489	1
chrec2:3421476	125.1	2.3	2.610	-61.490	1
chrec2:2089826	124.7	2.3	2.610	-61.491	1
chrec2:31317	118.9	1.9	2.799	-61.485	1
chrec2:3793928	117.8	2.0	2.750	-61.486	1
chrec2:1332384	236.7	9.1	1.566	-61.426	1
chrec2:3450274	321.7	15.1	1.277	-61.321	1
chrec2:2265701	100.9	1.1	3.334	-61.177	1
chrec2:2317243	99.8	1.2	3.246	-61.178	1
chrec2:2581461	104.4	1.5	3.029	-60.957	1
chrec2:668051	151.8	3.8	2.175	-60.837	1
chrec2:1838985	90.9	0.0	6.507	-60.697	1
chrec2:3552842	90.6	0.6	6.501	-60.697	1
chrec2:1418720	90.5	0.4	6.500	-60.698	1
chrec2:2901156	90.5	0.7	6.499	-60.699	1
chrec2:1579553	90.3	0.7	6.497	-60.699	1
chrec2:2021351	90.2	0.5	6.495	-60.700	1
chrec2:3859495	90.1	0.4	6.494	-60.701	1
chrec2:1547353	90.0	0.7	6.493	-60.701	1
chrec2:1313669	116.7	2.0	2.724	-60.699	1
chrec2:262419	371.9	19.0	1.156	-60.685	1
chrec2:2746114	179.8	5.4	1.931	-60.662	1
chrec2:2509354	102.0	1.3	3.212	-60.630	1
chrec2:2836484	107.0	1.6	2.939	-60.511	1
chrec2:1947748	98.4	1.2	3.210	-60.337	1
chrec2:657906	301.2	13.7	1.327	-60.112	1
chrec2:581750	96.2	1.0	3.390	-60.092	1
chrec2:2052649	95.5	1.1	3.304	-60.093	1
chrec2:3778415	131.7	2.8	2.415	-60.037	1
chrec2:1830484	115.7	2.0	2.693	-59.910	1
chrec2:4238931	92.1	1.0	3.361	-59.904	1
chrec2:1266273	100.4	1.3	3.098	-59.795	1
chrec2:560010	100.3	1.3	3.087	-59.796	1
chrec2:3992402	1081.2	80.6	0.612	-59.796	1
chrec2:3005486	111.1	1.8	2.829	-59.743	1
chrec2:2569067	106.0	1.5	2.976	-59.694	1
chrec2:716688	105.8	1.6	2.953	-59.695	1
chrec2:3530132	261.9	11.0	1.441	-59.668	1
chrec2:4459606	117.4	2.1	2.642	-59.644	1
chrec2:2170287	166.0	4.7	2.010	-59.604	1
chrec2:2823942	113.0	1.9	2.749	-59.418	1
chrec2:4205141	176.4	5.4	1.889	-59.357	1
chrec2:2873331	103.2	1.4	3.039	-59.313	1
chrec2:2540822	197.9	6.6	1.770	-59.311	1
chrec2:2249540	108.1	1.7	2.887	-59.300	1
chrec2:2014832	131.7	2.7	2.456	-59.296	1
chrec2:3470453	2233.8	191.7	0.408	-59.268	1
chrec2:661690	94.9	1.0	3.380	-59.248	1
chrec2:1986998	133.0	3.0	2.358	-59.178	1
chrec2:4272665	132.4	3.0	2.351	-59.179	1
chrec2:2884701	89.7	0.5	6.487	-59.132	1
chrec2:1023283	89.7	0.6	6.487	-59.133	1
chrec2:1393134	89.5	0.3	6.484	-59.134	1
chrec2:4282745	89.2	0.6	6.478	-59.134	1
chrec2:1613072	89.2	0.0	6.478	-59.135	1
chrec2:2261432	89.0	0.0	6.476	-59.136	1
chrec2:2662626	206.9	7.4	1.679	-58.947	1
chrec2:3336527	429.0	23.7	1.043	-58.929	1
chrec2:1836181	89.6	0.8	6.485	-58.920	1
chrec2:2450200	89.1	0.8	6.477	-58.921	1
chrec2:1867152	89.0	0.9	6.476	-58.921	1
chrec2:120073	105.1	1.5	2.980	-58.889	1
chrec2:929060	111.5	1.9	2.746	-58.632	1
chrec2:7867	121.3	2.3	2.580	-58.428	1
chrec2:2690098	351.2	17.9	1.162	-58.287	1
chrec2:1012297	136.2	3.1	2.304	-58.265	1
chrec2:3131013	122.9	2.5	2.487	-58.244	1
chrec2:958346	137.4	3.3	2.255	-58.198	1
chrec2:2163373	98.8	1.3	3.131	-58.141	1
chrec2:2797315	251.0	10.4	1.455	-58.104	1
chrec2:2503272	125.0	2.6	2.478	-58.083	1
chrec2:880975	104.3	1.5	2.977	-58.074	1
chrec2:3296001	145.4	3.7	2.143	-58.053	1
chrec2:3910754	130.8	3.0	2.334	-57.707	1
chrec2:4082071	106.2	1.6	2.902	-57.693	1
chrec2:3526935	100.8	1.5	2.960	-57.676	1
chrec2:3277223	119.3	2.4	2.514	-57.665	1
chrec2:2921943	88.1	0.6	6.461	-57.576	1
chrec2:3906952	112.5	2.0	2.649	-57.565	1
chrec2:1831852	93.6	1.1	3.318	-57.555	1
chrec2:2684007	122.1	2.4	2.534	-57.488	1
chrec2:883552	208.1	7.6	1.640	-57.463	1
chrec2:4254672	149.2	3.9	2.133	-57.349	1
chrec2:3796608	149.1	4.0	2.098	-57.350	1
chrec2:4295501	90.2	0.9	6.495	-57.339	1
chrec2:576758	97.7	1.4	3.031	-57.315	1
chrec2:3112804	102.6	1.5	2.925	-57.264	1
chrec2:1168896	211.4	7.8	1.624	-57.201	1
chrec2:780856	289.8	13.2	1.319	-57.184	1
chrec2:258352	375.6	19.9	1.105	-57.162	1
chrec2:2647742	119.0	2.4	2.518	-56.905	1
chrec2:2439351	348.7	17.9	1.152	-56.895	1
chrec2:3827146	200.4	7.1	1.681	-56.834	1
chrec2:3665090	92.7	1.0	3.343	-56.710	1
chrec2:3879214	122.9	2.6	2.436	-56.582	1
chrec2:664951	122.5	2.6	2.419	-56.583	1
chrec2:1155340	96.8	1.3	3.034	-56.487	1
chrec2:3211362	752.8	51.8	0.726	-56.396	1
chrec2:1011938	126.8	2.8	2.377	-56.339	1
chrec2:1849815	118.5	2.3	2.552	-56.143	1
chrec2:2070798	298.9	14.2	1.264	-56.002	1
chrec2:2996768	147.2	3.9	2.085	-55.967	1
chrec2:1443837	163.5	5.0	1.907	-55.761	1
chrec2:2806496	124.1	2.7	2.414	-55.707	1
chrec2:2190128	95.4	1.3	3.042	-55.659	1
chrec2:2651794	160.2	4.7	1.962	-55.609	1
chrec2:3560098	107.6	1.9	2.699	-55.478	1
chrec2:2225256	107.3	1.9	2.666	-55.478	1
chrec2:3397050	92.4	1.2	3.074	-55.316	1
chrec2:3032761	135.6	3.3	2.206	-55.291	1
chrec2:4586620	102.8	1.7	2.827	-55.288	1
chrec2:69973	110.5	2.0	2.663	-55.224	1
chrec2:4287021	97.5	1.4	2.956	-55.222	1
chrec2:1823972	191.9	6.7	1.697	-55.167	1
chrec2:3404308	112.0	2.1	2.589	-54.998	1
chrec2:3865228	170.2	5.4	1.853	-54.844	1
chrec2:2169383	113.9	2.2	2.533	-54.799	1
chrec2:3328942	131.0	3.1	2.252	-54.654	1
chrec2:3317254	146.7	4.1	2.039	-54.619	1
chrec2:252027	135.0	3.4	2.186	-54.582	1
chrec2:658425	163.9	5.0	1.891	-54.545	1
chrec2:3758014	246.4	10.5	1.419	-54.515	1
chrec2:4606596	87.0	0.4	6.442	-54.505	1
chrec2:4118209	86.8	0.7	6.439	-54.506	1
chrec2:1585050	86.7	0.6	6.438	-54.507	1
chrec2:3242249	86.2	0.6	6.430	-54.507	1
chrec2:1403703	86.2	0.0	6.429	-54.508	1
chrec2:3930849	101.6	1.7	2.782	-54.492	1
chrec2:155163	109.3	1.9	2.682	-54.451	1
chrec2:652836	109.1	1.9	2.679	-54.452	1
chrec2:681416	97.5	1.4	3.012	-54.412	1
chrec2:3455055	187.1	6.5	1.710	-54.264	1
chrec2:51513	155.9	4.6	1.943	-54.219	1
chrec2:4368458	104.2	1.8	2.734	-54.187	1
chrec2:175086	191.8	6.9	1.668	-54.117	1
chrec2:1735014	112.4	2.2	2.510	-54.042	1
chrec2:2008626	149.9	4.3	2.000	-54.034	1
chrec2:652188	128.2	3.0	2.300	-53.994	1
chrec2:3513548	148.0	4.2	2.018	-53.986	1
chrec2:583230	129.4	3.2	2.213	-53.945	1
chrec2:2035651	281.5	13.1	1.289	-53.929	1
chrec2:3430227	86.2	0.9	6.429	-53.928	1
chrec2:1292824	86.1	1.0	6.428	-53.928	1
chrec2:2202862	86.0	1.0	6.427	-53.929	1
chrec2:1325903	106.2	1.9	2.675	-53.921	1
chrec2:1423155	106.0	1.9	2.680	-53.922	1
chrec2:3914550	132.1	3.2	2.234	-53.911	1
chrec2:186111	131.9	3.3	2.188	-53.912	1
chrec2:2345092	114.8	2.4	2.470	-53.881	1
chrec2:255941	788.3	55.7	0.688	-53.830	1
chrec2:3495826	117.8	2.4	2.481	-53.735	1
chrec2:4133910	118.3	2.6	2.384	-53.609	1
chrec2:2660591	271.0	12.5	1.306	-53.571	1
chrec2:2124134	154.6	4.6	1.932	-53.566	1
chrec2:4618505	151.2	4.3	1.989	-53.428	1
chrec2:4361305	103.5	1.8	2.747	-53.405	1
chrec2:2914562	124.7	2.9	2.281	-53.339	1
chrec2:658296	127.0	3.0	2.263	-53.280	1
chrec2:3568512	85.7	0.4	6.422	-53.003	1
chrec2:1187862	85.6	0.0	6.419	-53.004	1
chrec2:1503275	85.5	0.6	6.419	-53.004	1
chrec2:914645	116.0	2.5	2.412	-52.988	1
chrec2:3504171	164.9	5.3	1.817	-52.832	1
chrec2:2814860	152.4	4.5	1.962	-52.832	1
chrec2:1897275	95.3	1.4	2.925	-52.793	1
chrec2:4373272	708.7	48.9	0.724	-52.706	1
chrec2:415631	126.3	3.0	2.278	-52.561	1
chrec2:519952	86.8	1.1	3.176	-52.508	1
chrec2:4361364	86.5	1.1	3.143	-52.508	1
chrec2:2113847	135.3	3.6	2.094	-52.480	1
chrec2:3212979	166.7	5.4	1.817	-52.313	1
chrec2:783021	203.6	8.0	1.542	-52.145	1
chrec2:2236123	98.3	1.7	2.726	-52.113	1
chrec2:3884717	88.6	1.2	3.092	-52.004	1
chrec2:2020391	121.0	2.8	2.282	-51.955	1
chrec2:2110467	122.7	3.0	2.243	-51.892	1
chrec2:220624	183.5	6.5	1.678	-51.849	1
chrec2:4201	183.2	6.5	1.677	-51.850	1
chrec2:831016	100.7	1.8	2.711	-51.833	1
chrec2:2103998	148.4	4.4	1.956	-51.434	1
chrec2:2759503	144.4	4.1	2.001	-51.300	1
chrec2:893371	87.9	1.2	3.067	-51.175	1
chrec2:4100685	93.0	1.5	2.857	-51.172	1
chrec2:3355300	122.4	2.9	2.272	-51.171	1
chrec2:3265495	123.5	3.0	2.219	-51.128	1
chrec2:53537	237.7	10.4	1.376	-51.115	1
chrec2:573926	132.3	3.5	2.121	-51.081	1
chrec2:3293728	132.0	3.5	2.116	-51.082	1
chrec2:3800697	129.7	3.4	2.129	-51.078	1
chrec2:949229	100.5	1.7	2.733	-51.050	1
chrec2:445495	162.1	5.3	1.795	-50.930	1
chrec2:2509477	85.0	0.2	6.409	-50.821	1
chrec2:2737449	84.5	0.4	6.401	-50.822	1
chrec2:2476770	84.5	0.3	6.401	-50.822	1
chrec2:4130709	84.5	0.9	6.401	-50.823	1
chrec2:4401317	84.2	0.6	6.396	-50.824	1
chrec2:3175671	168.9	5.8	1.734	-50.823	1
chrec2:2760890	102.5	1.9	2.650	-50.814	1
chrec2:2285174	90.6	1.3	2.995	-50.751	1
chrec2:3940011	141.3	4.1	1.990	-50.577	1
chrec2:3984936	117.2	2.7	2.322	-50.576	1
chrec2:2931235	119.5	2.7	2.315	-50.510	1
chrec2:881083	105.5	2.1	2.502	-50.423	1
chrec2:2368155	123.9	3.0	2.246	-50.421	1
chrec2:254134	127.1	3.3	2.151	-50.385	1
chrec2:3803299	176.6	6.3	1.665	-50.337	1
chrec2:1805391	107.9	2.2	2.468	-50.268	1
chrec2:2198630	147.6	4.5	1.891	-50.206	1
chrec2:2703722	165.2	5.7	1.725	-50.068	1
chrec2:2473215	253.0	11.7	1.297	-49.950	1
chrec2:4008457	153.4	4.8	1.850	-49.846	1
chrec2:3503345	118.4	2.7	2.294	-49.788	1
chrec2:518675	96.7	1.6	2.786	-49.747	1
chrec2:3135340	122.2	3.0	2.199	-49.711	1
chrec2:557266	123.7	3.2	2.159	-49.692	1
chrec2:3664457	128.7	3.3	2.141	-49.689	1
chrec2:1752555	128.4	3.3	2.141	-49.690	1
chrec2:4524992	366.4	20.4	1.032	-49.682	1
chrec2:3296457	84.0	0.9	6.392	-49.515	1
chrec2:1898415	83.9	0.8	6.391	-49.515	1
chrec2:4600028	83.9	0.5	6.390	-49.516	1
chrec2:1870820	83.8	0.4	6.388	-49.517	1
chrec2:1314857	83.6	0.7	6.385	-49.517	1
chrec2:1768467	83.3	0.0	6.381	-49.518	1
chrec2:1178415	98.4	1.7	2.690	-49.496	1
chrec2:2008945	109.7	2.3	2.436	-49.394	1
chrec2:2697585	113.0	2.5	2.344	-49.198	1
chrec2:1662275	83.4	1.1	3.161	-49.175	1
chrec2:445877	89.9	1.4	2.860	-48.765	1
chrec2:3163812	89.8	1.4	2.828	-48.766	1
chrec2:1938195	108.3	2.3	2.425	-48.648	1
chrec2:2469949	160.2	5.4	1.763	-48.558	1
chrec2:2772886	92.2	1.5	2.805	-48.451	1
chrec2:3361452	179.4	6.6	1.620	-48.447	1
chrec2:3886483	114.7	2.6	2.305	-48.402	1
chrec2:854444	86.2	1.4	2.859	-48.314	1
chrec2:1899094	119.8	3.0	2.194	-48.297	1
chrec2:2255188	94.7	1.6	2.727	-48.177	1
chrec2:1670403	94.1	1.6	2.740	-48.178	1
chrec2:4545839	152.6	4.9	1.817	-48.049	1
chrec2:3124959	83.0	0.9	6.375	-47.944	1
chrec2:2860272	83.0	0.3	6.374	-47.944	1
chrec2:1835157	82.8	0.0	6.371	-47.945	1
chrec2:2403441	82.6	0.0	6.368	-47.945	1
chrec2:153169	82.5	0.9	6.366	-47.946	1
chrec2:3509405	172.9	6.3	1.638	-47.945	1
chrec2:2789803	96.1	1.7	2.652	-47.943	1
chrec2:2032873	109.5	2.4	2.375	-47.817	1
chrec2:3454224	382.5	22.1	0.978	-47.579	1
chrec2:1013554	101.9	2.1	2.435	-47.405	1
chrec2:3401038	366.5	20.8	1.001	-47.322	1
chrec2:118039	135.9	4.1	1.933	-47.253	1
chrec2:1716038	106.1	2.4	2.353	-47.170	1
chrec2:145011	132.0	3.8	1.981	-47.113	1
chrec2:60461	83.9	1.1	3.056	-47.077	1
chrec2:2971455	83.5	1.2	2.990	-47.078	1
chrec2:4467224	83.1	1.2	2.953	-47.078	1
chrec2:1368528	129.9	3.7	2.015	-47.057	1
chrec2:619413	119.9	3.2	2.115	-46.893	1
chrec2:2043210	166.4	6.0	1.666	-46.859	1
chrec2:1152886	159.0	5.6	1.702	-46.852	1
chrec2:1719114	103.0	2.3	2.373	-46.533	1
chrec2:2694807	81.9	0.0	6.356	-46.479	1
chrec2:2121121	81.9	0.0	6.356	-46.480	1
chrec2:1065023	81.8	0.4	6.353	-46.480	1
chrec2:1727451	81.6	1.0	6.351	-46.481	1
chrec2:2950691	81.6	0.7	6.350	-46.481	1
chrec2:2737175	81.5	0.6	6.348	-46.482	1
chrec2:2889564	81.4	0.3	6.346	-46.483	1
chrec2:1272931	81.4	1.0	3.179	-46.483	1
chrec2:3929012	81.1	0.3	6.342	-46.484	1
chrec2:3978445	81.0	0.5	6.340	-46.484	1
chrec2:3141596	130.3	3.9	1.940	-46.452	1
chrec2:4097606	93.6	1.8	2.571	-46.400	1
chrec2:2057267	129.2	3.7	2.005	-46.390	1
chrec2:2193053	87.5	1.4	2.810	-46.376	1
chrec2:26004	171.3	6.5	1.589	-46.346	1
chrec2:2065397	127.3	3.6	2.023	-46.336	1
chrec2:2865734	141.7	4.5	1.844	-46.330	1
chrec2:392375	164.5	6.0	1.638	-46.267	1
chrec2:2154068	123.9	3.3	2.092	-46.252	1
chrec2:3822091	88.4	1.6	2.693	-46.091	1
chrec2:2524580	131.7	3.9	1.930	-45.862	1
chrec2:1214771	149.3	5.1	1.733	-45.675	1
chrec2:1401009	320.9	17.6	1.058	-45.661	1
chrec2:3670972	991.9	77.4	0.545	-45.516	1
chrec2:2938183	114.5	2.9	2.187	-45.498	1
chrec2:3883346	81.5	1.2	3.006	-45.453	1
chrec2:2844690	81.2	1.2	2.955	-45.453	1
chrec2:3131350	134.2	4.2	1.868	-45.380	1
chrec2:3959175	152.4	5.3	1.704	-45.340	1
chrec2:3966106	150.6	5.2	1.723	-45.196	1
chrec2:1780549	98.9	2.1	2.414	-45.167	1
chrec2:1819880	80.9	0.0	6.338	-45.060	1
chrec2:1126930	80.9	0.0	6.338	-45.061	1
chrec2:2937258	80.3	0.8	6.327	-45.061	1
chrec2:4312543	80.2	0.9	6.326	-45.062	1
chrec2:1812503	80.2	0.6	6.326	-45.063	1
chrec2:2334425	80.0	0.9	6.322	-45.063	1
chrec2:1549925	80.0	1.0	6.322	-45.064	1
chrec2:3549167	107.3	2.6	2.254	-44.860	1
chrec2:3923400	107.1	2.6	2.242	-44.860	1
chrec2:3772544	107.0	2.6	2.224	-44.861	1
chrec2:1258468	84.9	1.4	2.805	-44.791	1
chrec2:2411497	134.2	4.1	1.886	-44.734	1
chrec2:1803269	157.1	5.6	1.672	-44.586	1
chrec2:3802194	129.6	3.9	1.907	-44.550	1
chrec2:890516	127.5	3.8	1.925	-44.467	1
chrec2:2657620	148.1	5.1	1.730	-44.441	1
chrec2:2027040	122.2	3.5	2.011	-44.262	1
chrec2:1999733	104.0	2.5	2.242	-44.187	1
chrec2:3746224	103.6	2.5	2.260	-44.188	1
chrec2:4135886	117.3	3.3	2.019	-44.169	1
chrec2:178278	112.4	2.9	2.155	-44.102	1
chrec2:3961307	83.9	1.4	2.771	-44.000	1
chrec2:2982925	92.4	1.9	2.461	-43.937	1
chrec2:2043136	224.2	10.4	1.291	-43.899	1
chrec2:4154803	154.5	5.5	1.678	-43.825	1
chrec2:1931404	188.1	8.0	1.429	-43.759	1
chrec2:744572	97.1	2.1	2.370	-43.685	1
chrec2:2413886	79.9	0.5	6.320	-43.638	1
chrec2:3106701	79.8	0.0	6.318	-43.639	1
chrec2:2626964	79.6	0.7	6.315	-43.640	1
chrec2:569914	79.0	1.2	2.958	-43.640	1
