### ChExMix output
#Replicate	ParentCond	Name	Index	SigCount	CtrlCount	CtrlScaling	SignalFraction
#Replicate	SAMPLE	SAMPLE:1	0	4778426.0	5052701.0	0.993	0.672
#
#Point	SAMPLE:1_Sig	SAMPLE:1_Ctrl	SAMPLE:1_log2Fold	SAMPLE:1_log2Q
chrec2:1398965	381.9	80.6	2.256	-157.924
chrec2:3472446	445.1	112.8	1.991	-157.607
chrec2:2840827	283.0	36.9	2.949	-157.403
chrec2:676478	256.1	26.2	3.300	-157.008
chrec2:2195263	258.1	27.7	3.232	-156.363
chrec2:579821	279.4	35.7	2.981	-156.215
chrec2:4290082	313.2	50.1	2.656	-155.964
chrec2:407131	314.5	51.0	2.634	-155.692
chrec2:2905373	350.3	67.3	2.391	-155.595
chrec2:2883341	302.9	46.0	2.730	-155.578
chrec2:2875220	386.5	84.5	2.205	-155.521
chrec2:601264	366.6	73.5	2.328	-155.517
chrec2:1502102	247.5	25.1	3.311	-154.940
chrec2:3508383	478.0	131.1	1.876	-154.866
chrec2:2311841	388.4	84.9	2.204	-154.761
chrec2:1015544	341.3	62.6	2.457	-154.696
chrec2:4058191	242.5	22.4	3.448	-154.679
chrec2:991919	303.5	47.0	2.702	-154.475
chrec2:4000538	317.3	53.2	2.587	-154.408
chrec2:1853318	326.5	57.4	2.519	-154.282
chrec2:3898760	346.6	66.2	2.399	-154.244
chrec2:1511470	220.0	15.8	3.811	-153.871
chrec2:1345314	237.4	21.9	3.450	-153.718
chrec2:2625486	332.9	59.9	2.485	-153.700
chrec2:2658419	931.1	412.4	1.185	-153.600
chrec2:1513708	272.9	35.2	2.966	-153.391
chrec2:3981987	312.2	51.1	2.621	-153.354
chrec2:1549993	245.4	25.0	3.303	-153.227
chrec2:1332091	402.2	92.8	2.126	-153.154
chrec2:3540126	306.5	49.2	2.650	-153.109
chrec2:1739229	284.8	40.0	2.842	-152.889
chrec2:2637558	560.9	179.9	1.651	-152.777
chrec2:1065188	209.1	10.7	4.301	-152.741
chrec2:729360	209.1	12.1	4.123	-152.742
chrec2:4237592	421.7	102.9	2.046	-152.557
chrec2:3191099	338.8	62.6	2.446	-152.443
chrec2:3888845	329.5	58.6	2.501	-152.367
chrec2:701013	269.1	34.0	2.994	-152.221
chrec2:1341833	344.6	65.6	2.402	-152.009
chrec2:884901	296.5	44.8	2.738	-151.934
chrec2:4000826	393.7	90.3	2.134	-151.792
chrec2:1065122	214.3	14.1	3.935	-151.348
chrec2:4621857	277.9	37.7	2.892	-151.257
chrec2:3076440	334.6	61.8	2.448	-151.096
chrec2:3839466	232.1	20.7	3.495	-151.039
chrec2:2556191	348.9	69.2	2.344	-150.897
chrec2:2981914	297.1	45.4	2.720	-150.832
chrec2:3065923	271.6	35.9	2.929	-150.477
chrec2:2042946	400.2	93.8	2.103	-150.368
chrec2:476083	283.2	41.2	2.791	-150.098
chrec2:3585729	1391.8	745.2	0.912	-149.976
chrec2:1436155	307.5	50.5	2.616	-149.465
chrec2:2786743	233.2	21.9	3.420	-149.379
chrec2:1388400	282.9	40.6	2.811	-149.295
chrec2:599082	244.3	25.4	3.277	-149.141
chrec2:634637	296.9	47.3	2.662	-148.960
chrec2:766756	241.0	24.9	3.287	-148.947
chrec2:893284	350.1	71.0	2.312	-148.484
chrec2:1063744	268.1	36.2	2.901	-148.021
chrec2:3989653	291.0	45.3	2.693	-147.970
chrec2:910726	260.7	32.9	2.996	-147.744
chrec2:141416	342.1	67.9	2.343	-147.317
chrec2:3527038	268.4	35.7	2.923	-147.205
chrec2:4505893	289.9	44.8	2.704	-147.179
chrec2:2916895	305.7	51.9	2.569	-146.906
chrec2:2155616	429.3	112.6	1.941	-146.884
chrec2:3001416	298.6	49.0	2.617	-146.854
chrec2:4608406	229.4	22.1	3.386	-146.779
chrec2:2665202	353.6	74.3	2.261	-146.776
chrec2:2967908	226.7	20.9	3.447	-146.683
chrec2:3385190	214.7	16.9	3.680	-146.635
chrec2:145088	310.0	53.7	2.538	-146.476
chrec2:76455	263.9	34.8	2.935	-146.004
chrec2:3253304	306.7	52.8	2.549	-145.918
chrec2:1663980	211.3	15.2	3.805	-145.830
chrec2:3403319	408.7	102.7	2.003	-145.724
chrec2:3131453	248.1	28.8	3.116	-145.655
chrec2:611292	288.3	44.8	2.698	-145.604
chrec2:1366802	234.5	23.6	3.326	-145.345
chrec2:516227	297.2	48.7	2.621	-145.300
chrec2:3145531	695.7	269.0	1.381	-145.011
chrec2:1948187	255.0	31.7	3.020	-144.926
chrec2:4269341	312.0	56.1	2.487	-144.558
chrec2:4223098	288.2	46.2	2.653	-144.530
chrec2:3007413	232.8	24.0	3.288	-144.489
chrec2:1317265	220.4	20.0	3.470	-143.997
chrec2:3476000	1643.5	946.5	0.807	-143.985
chrec2:3538084	251.4	30.7	3.043	-143.764
chrec2:3550632	549.6	181.4	1.610	-143.600
chrec2:1396502	263.5	35.7	2.894	-143.134
chrec2:398596	300.9	52.3	2.535	-143.058
chrec2:4177845	280.0	42.8	2.721	-143.046
chrec2:3320685	250.3	30.3	3.059	-142.934
chrec2:3704887	328.8	64.9	2.352	-142.488
chrec2:1934457	267.1	37.4	2.846	-142.351
chrec2:1552246	218.0	20.1	3.449	-142.253
chrec2:3055700	1130.6	568.3	1.003	-142.249
chrec2:748296	232.5	25.0	3.227	-142.124
chrec2:3899404	311.2	56.7	2.467	-142.109
chrec2:3874193	295.9	49.4	2.592	-141.960
chrec2:858966	276.0	42.0	2.726	-141.774
chrec2:1292389	283.2	44.6	2.678	-141.669
chrec2:3140445	438.9	121.7	1.861	-141.664
chrec2:4377921	501.9	156.2	1.695	-141.475
chrec2:1501596	278.0	43.2	2.696	-141.465
chrec2:58137	320.3	62.4	2.370	-141.372
chrec2:1809187	279.9	43.7	2.691	-141.169
chrec2:4092960	324.6	64.0	2.353	-141.128
chrec2:949426	257.9	34.6	2.909	-141.111
chrec2:716102	257.8	34.5	2.912	-141.111
chrec2:73295	329.1	66.1	2.327	-140.913
chrec2:3844990	331.6	66.9	2.321	-140.814
chrec2:1357030	255.3	33.3	2.949	-140.720
chrec2:2944604	290.2	49.1	2.573	-140.649
chrec2:3272637	272.0	40.4	2.763	-140.509
chrec2:3821702	228.1	23.8	3.269	-140.219
chrec2:4176802	268.4	39.9	2.760	-140.042
chrec2:4579290	283.7	45.5	2.649	-139.836
chrec2:3679511	270.9	40.9	2.738	-139.714
chrec2:2749496	455.9	132.5	1.793	-139.593
chrec2:2050906	396.4	100.1	1.996	-139.566
chrec2:4053596	327.2	66.0	2.320	-139.446
chrec2:3605493	318.2	61.6	2.379	-139.146
chrec2:4083017	307.2	57.1	2.439	-139.097
chrec2:3958250	464.3	137.0	1.772	-138.927
chrec2:1047558	250.1	32.7	2.948	-138.703
chrec2:3998011	354.4	80.3	2.153	-138.627
chrec2:770867	252.0	33.3	2.930	-138.271
chrec2:3190220	290.5	49.4	2.566	-138.111
chrec2:753602	214.0	20.0	3.429	-137.908
chrec2:2101455	364.2	85.2	2.106	-137.862
chrec2:2769293	253.9	35.1	2.864	-137.860
chrec2:1562665	200.4	14.8	3.774	-137.687
chrec2:3514588	411.9	110.8	1.905	-137.499
chrec2:962873	914.2	426.1	1.112	-137.315
chrec2:3829464	406.7	106.8	1.939	-137.287
chrec2:3334626	355.0	81.0	2.143	-137.200
chrec2:2608828	213.2	19.3	3.473	-137.042
chrec2:2015214	439.2	125.0	1.823	-136.920
chrec2:2998715	333.7	71.1	2.241	-136.870
chrec2:881097	228.9	25.8	3.158	-136.440
chrec2:128600	594.9	217.1	1.465	-136.389
chrec2:3479772	291.3	52.2	2.491	-136.178
chrec2:681964	234.8	27.4	3.109	-136.167
chrec2:1555421	270.5	43.1	2.660	-135.952
chrec2:4300591	230.5	27.0	3.107	-135.873
chrec2:4120669	248.7	33.9	2.888	-135.831
chrec2:1234607	433.2	123.6	1.820	-135.433
chrec2:1636395	213.8	20.9	3.364	-135.429
chrec2:3017878	302.4	56.7	2.424	-135.345
chrec2:1011766	347.9	78.8	2.153	-135.127
chrec2:1961783	363.7	87.4	2.067	-135.104
chrec2:2229540	285.8	49.9	2.528	-135.044
chrec2:4317335	259.9	38.6	2.762	-134.797
chrec2:1669881	227.6	25.4	3.177	-134.758
chrec2:4359349	290.1	52.0	2.492	-134.658
chrec2:1633279	210.0	19.4	3.444	-134.442
chrec2:4604237	276.3	45.5	2.613	-134.391
chrec2:2202852	241.7	31.7	2.939	-134.233
chrec2:2295089	271.6	43.4	2.655	-134.116
chrec2:2154001	223.3	24.4	3.205	-133.656
chrec2:1247930	209.1	19.8	3.412	-133.576
chrec2:1578635	202.4	18.0	3.501	-133.413
chrec2:3872572	233.0	29.1	3.011	-133.159
chrec2:2063700	339.4	76.1	2.168	-133.082
chrec2:430059	315.2	65.3	2.282	-132.960
chrec2:4426765	281.4	48.9	2.534	-132.951
chrec2:1546279	197.1	7.3	4.769	-132.796
chrec2:1013462	255.5	37.5	2.778	-132.738
chrec2:2880330	240.6	31.3	2.951	-132.598
chrec2:2841731	284.8	50.8	2.498	-132.561
chrec2:4029912	582.8	214.0	1.456	-132.484
chrec2:4316161	299.4	58.2	2.373	-132.225
chrec2:621512	236.7	30.6	2.962	-132.220
chrec2:3130394	246.7	34.9	2.833	-132.200
chrec2:4484061	291.0	54.1	2.439	-132.048
chrec2:2496901	220.9	25.1	3.147	-131.971
chrec2:4329701	352.9	84.5	2.073	-131.622
chrec2:3563423	256.2	38.5	2.745	-131.620
chrec2:1358844	251.6	36.4	2.799	-131.481
chrec2:2456036	250.5	36.9	2.775	-131.481
chrec2:117654	282.9	51.2	2.477	-131.042
chrec2:4109415	301.8	60.1	2.339	-130.509
chrec2:1424588	205.6	19.3	3.426	-130.118
chrec2:1030260	276.7	48.8	2.515	-129.890
chrec2:3408647	328.1	73.1	2.177	-129.630
chrec2:1039080	196.0	16.0	3.629	-129.570
chrec2:192450	335.9	77.5	2.126	-129.542
chrec2:2635960	393.7	107.5	1.883	-129.405
chrec2:389690	230.7	29.9	2.959	-129.385
chrec2:2976845	274.8	47.5	2.542	-129.325
chrec2:2919217	289.9	54.4	2.424	-128.897
chrec2:1009471	279.3	51.2	2.457	-128.765
chrec2:3700398	306.4	62.9	2.294	-128.756
chrec2:3932383	263.3	44.0	2.591	-128.666
chrec2:842047	217.0	24.5	3.156	-128.603
chrec2:2137337	222.2	26.9	3.055	-128.358
chrec2:1040035	214.1	23.7	3.189	-128.340
chrec2:3020858	254.3	40.0	2.680	-128.156
chrec2:667228	402.9	113.7	1.836	-128.011
chrec2:592462	367.3	94.1	1.975	-127.858
chrec2:2130481	224.1	27.2	3.053	-127.856
chrec2:1686757	244.6	35.5	2.796	-127.825
chrec2:3351051	311.3	65.6	2.257	-127.816
chrec2:4108764	271.6	48.3	2.501	-127.798
chrec2:2052805	363.4	92.1	1.991	-127.762
chrec2:3301196	314.3	68.2	2.214	-127.703
chrec2:3827124	416.9	121.1	1.794	-127.598
chrec2:1528382	218.0	25.8	3.090	-127.218
chrec2:990951	255.2	40.6	2.663	-127.095
chrec2:1015960	222.6	28.2	2.992	-127.031
chrec2:240303	304.3	64.4	2.251	-126.503
chrec2:4629954	277.5	50.6	2.465	-126.501
chrec2:4030145	559.8	206.7	1.448	-126.131
chrec2:575958	214.8	24.2	3.157	-126.086
chrec2:1410381	244.6	36.6	2.749	-125.901
chrec2:1355204	243.2	37.2	2.720	-125.902
chrec2:973765	216.5	25.7	3.086	-125.547
chrec2:3642766	297.0	60.8	2.299	-125.282
chrec2:783786	199.7	19.3	3.384	-124.952
chrec2:594519	347.2	85.9	2.025	-124.813
chrec2:3175587	407.2	118.1	1.796	-124.723
chrec2:3635189	554.9	206.4	1.437	-124.286
chrec2:3436381	449.5	142.3	1.669	-124.258
chrec2:3032096	306.7	65.5	2.237	-124.219
chrec2:3275016	197.8	19.3	3.367	-124.093
chrec2:2682812	338.1	82.4	2.047	-124.020
chrec2:4445036	356.7	92.5	1.958	-123.735
chrec2:3816691	535.7	194.9	1.469	-123.724
chrec2:3930906	373.5	101.7	1.887	-123.691
chrec2:532452	319.2	73.0	2.139	-123.285
chrec2:4243327	323.0	75.3	2.110	-123.267
chrec2:1600434	226.0	30.3	2.911	-123.237
chrec2:462606	399.6	115.1	1.807	-123.118
chrec2:3328071	940.0	465.5	1.024	-123.080
chrec2:4422122	278.3	54.3	2.369	-123.072
chrec2:3224462	251.3	42.0	2.590	-122.943
chrec2:2780617	240.8	36.3	2.741	-122.730
chrec2:403315	327.3	78.4	2.071	-122.582
chrec2:2129320	220.8	28.3	2.973	-122.451
chrec2:886389	227.8	31.4	2.871	-122.034
chrec2:4477602	252.5	42.8	2.572	-121.935
chrec2:1978467	201.0	21.6	3.227	-121.934
chrec2:1678609	228.8	33.2	2.796	-121.664
chrec2:3821866	224.0	30.9	2.871	-121.614
chrec2:989720	334.6	81.9	2.041	-121.285
chrec2:1096807	240.6	37.5	2.694	-120.858
chrec2:4642947	265.2	48.4	2.466	-120.789
chrec2:418011	949.2	477.4	1.002	-120.751
chrec2:2214650	225.1	32.0	2.825	-120.419
chrec2:2040815	709.2	310.3	1.203	-120.120
chrec2:1372854	189.7	17.4	3.459	-120.071
chrec2:3390913	421.1	130.8	1.698	-120.061
chrec2:3528063	529.1	194.5	1.454	-119.863
chrec2:2422870	193.2	19.3	3.331	-119.808
chrec2:3081145	312.7	71.8	2.134	-119.795
chrec2:2950664	257.1	45.4	2.513	-119.791
chrec2:2318314	348.6	91.2	1.944	-119.679
chrec2:3151700	284.4	59.3	2.273	-119.621
chrec2:1006484	567.3	218.6	1.386	-119.475
chrec2:1055158	205.3	25.0	3.048	-119.403
chrec2:3524727	237.7	38.2	2.647	-119.290
chrec2:2215699	232.8	36.2	2.694	-119.078
chrec2:6013	271.0	52.7	2.372	-118.741
chrec2:3354266	297.1	66.4	2.172	-118.511
chrec2:2382203	253.4	44.4	2.522	-118.454
chrec2:3347839	574.3	224.7	1.364	-118.132
chrec2:95885	261.4	48.8	2.432	-117.781
chrec2:999861	213.7	28.8	2.903	-117.547
chrec2:2883935	240.9	39.4	2.624	-117.212
chrec2:2677153	232.9	37.2	2.658	-117.208
chrec2:3263776	227.6	35.2	2.702	-117.004
chrec2:4424476	187.1	12.7	3.891	-116.964
chrec2:1500441	187.0	15.1	3.645	-116.965
chrec2:3632474	274.8	55.9	2.307	-116.956
chrec2:712577	262.3	50.1	2.400	-116.891
chrec2:891768	223.4	32.4	2.794	-116.855
chrec2:3801168	253.5	45.4	2.492	-116.755
chrec2:4409914	491.6	175.7	1.495	-116.660
chrec2:2973668	200.0	23.3	3.112	-116.590
chrec2:1142688	188.5	19.7	3.267	-116.394
chrec2:3168372	215.2	29.4	2.882	-116.336
chrec2:2442476	306.5	72.0	2.100	-116.311
chrec2:4396296	386.5	114.2	1.769	-116.072
chrec2:811139	229.8	35.3	2.712	-115.921
chrec2:3590757	432.3	141.8	1.618	-115.732
chrec2:2374001	256.1	47.9	2.430	-115.681
chrec2:4444394	961.2	493.9	0.971	-115.489
chrec2:3128758	275.9	56.4	2.300	-115.416
chrec2:3480266	242.2	41.9	2.543	-115.225
chrec2:4426038	216.3	30.8	2.823	-115.153
chrec2:2197884	365.5	104.3	1.820	-114.923
chrec2:3517367	320.4	79.7	2.018	-114.421
chrec2:2243676	227.9	35.3	2.702	-114.346
chrec2:3098216	204.5	26.9	2.939	-114.318
chrec2:4502797	196.6	23.7	3.065	-114.090
chrec2:1842296	212.3	29.3	2.870	-113.909
chrec2:2462475	239.7	41.9	2.526	-113.690
chrec2:1862625	199.0	24.4	3.037	-113.592
chrec2:1465646	233.0	38.5	2.609	-113.575
chrec2:45276	235.5	39.7	2.580	-113.345
chrec2:3819420	234.9	40.0	2.564	-113.346
chrec2:1852564	257.3	49.5	2.387	-113.170
chrec2:2045597	2278.0	1533.8	0.581	-112.841
chrec2:2506540	197.8	25.0	2.993	-112.766
chrec2:714319	319.3	80.9	1.992	-112.439
chrec2:1279748	184.9	20.1	3.212	-112.363
chrec2:1654444	184.8	6.5	4.835	-112.364
chrec2:2279562	235.9	40.7	2.545	-112.362
chrec2:3198566	235.4	41.0	2.533	-112.363
chrec2:2667081	200.2	25.4	2.990	-112.303
chrec2:3829938	334.3	89.0	1.920	-112.267
chrec2:2663889	358.2	102.3	1.819	-112.159
chrec2:2125080	230.6	38.8	2.580	-112.028
chrec2:1801054	1527.9	929.8	0.727	-111.986
chrec2:169040	274.9	58.5	2.241	-111.676
chrec2:4565484	185.8	20.5	3.190	-111.541
chrec2:3444081	289.3	67.3	2.115	-111.447
chrec2:2313071	236.9	41.5	2.523	-111.400
chrec2:1006229	183.1	20.0	3.204	-110.846
chrec2:3038763	421.1	139.9	1.600	-110.676
chrec2:842273	198.4	25.6	2.967	-110.661
chrec2:1602056	189.9	22.5	3.089	-110.442
chrec2:1882245	199.9	26.6	2.919	-110.231
chrec2:590364	216.9	34.0	2.682	-110.193
chrec2:2090252	467.0	167.3	1.491	-110.071
chrec2:4506470	286.2	66.2	2.122	-110.055
chrec2:3231770	219.7	34.5	2.682	-109.913
chrec2:834596	235.6	41.4	2.519	-109.875
chrec2:1896096	229.8	40.1	2.531	-109.499
chrec2:1057182	194.0	25.2	2.957	-109.468
chrec2:2286143	1593.9	989.7	0.698	-109.374
chrec2:2956399	254.6	50.4	2.347	-109.369
chrec2:1673273	182.5	16.1	3.515	-109.337
chrec2:3520080	242.7	46.0	2.411	-109.227
chrec2:2997536	563.1	229.2	1.308	-109.202
chrec2:2792549	224.8	37.7	2.588	-109.165
chrec2:4036785	311.6	80.5	1.963	-109.037
chrec2:2262365	183.0	20.5	3.172	-109.016
chrec2:1510486	236.2	42.8	2.476	-108.942
chrec2:2766813	213.0	32.2	2.735	-108.912
chrec2:2279414	212.7	32.6	2.714	-108.913
chrec2:2185850	220.0	35.6	2.636	-108.872
chrec2:4530968	238.6	43.5	2.466	-108.779
chrec2:84986	231.0	40.9	2.508	-108.542
chrec2:894062	247.8	49.3	2.339	-108.108
chrec2:1170323	207.2	30.3	2.784	-107.948
chrec2:3561116	239.4	44.7	2.433	-107.874
chrec2:1935175	181.6	18.1	3.340	-107.836
chrec2:3083807	342.0	97.1	1.827	-107.802
chrec2:3764105	241.7	45.4	2.422	-107.735
chrec2:3127705	216.1	34.8	2.645	-107.568
chrec2:3591266	225.3	38.4	2.564	-107.408
chrec2:1828921	181.2	20.2	3.176	-107.337
chrec2:1130158	272.5	60.6	2.179	-107.330
chrec2:4251568	218.0	35.8	2.616	-107.316
chrec2:4203674	288.5	68.8	2.078	-107.295
chrec2:153200	187.6	23.8	2.991	-106.640
chrec2:1756936	180.7	11.9	3.929	-106.341
chrec2:4076686	355.3	106.5	1.748	-106.326
chrec2:2491232	185.0	22.9	3.023	-106.292
chrec2:2008761	384.0	122.6	1.658	-106.145
chrec2:2457475	216.5	35.8	2.609	-105.759
chrec2:31377	209.9	32.3	2.710	-105.758
chrec2:2043206	429.3	149.4	1.533	-105.513
chrec2:4181686	193.5	26.7	2.866	-105.358
chrec2:485806	361.0	110.7	1.716	-104.996
chrec2:2392700	207.8	32.8	2.675	-104.970
chrec2:2546330	179.5	18.8	3.264	-104.853
chrec2:1066652	179.3	15.5	3.541	-104.854
chrec2:1178548	226.4	40.7	2.487	-104.739
chrec2:2056238	417.0	143.4	1.551	-104.407
chrec2:4510028	180.2	21.2	3.096	-104.298
chrec2:3545422	197.2	28.7	2.789	-103.823
chrec2:4114575	397.0	132.3	1.596	-103.619
chrec2:4065266	220.3	38.5	2.526	-103.578
chrec2:4333724	231.0	44.2	2.395	-103.522
chrec2:2426984	231.0	43.7	2.412	-103.523
chrec2:873939	179.1	21.8	3.048	-103.467
chrec2:3919930	251.0	52.4	2.271	-103.385
chrec2:3557525	189.6	25.6	2.902	-103.319
chrec2:2117187	178.4	21.8	3.045	-102.635
chrec2:410152	205.7	32.2	2.684	-102.615
chrec2:2056068	525.1	213.1	1.311	-102.537
chrec2:563768	216.3	37.7	2.532	-102.242
chrec2:3166514	180.1	22.8	2.992	-102.155
chrec2:3180217	244.3	50.6	2.282	-102.070
chrec2:1891039	244.2	50.6	2.281	-102.071
chrec2:1651527	177.7	19.3	3.212	-101.902
chrec2:1665546	177.2	16.4	3.441	-101.902
chrec2:1381222	177.1	16.3	3.451	-101.903
chrec2:1634569	275.8	67.4	2.043	-101.754
chrec2:2540974	310.8	84.8	1.885	-101.477
chrec2:3866888	194.3	28.4	2.786	-101.428
chrec2:2519144	219.6	39.3	2.491	-101.120
chrec2:3132988	180.5	24.0	2.919	-100.886
chrec2:28594	213.8	37.5	2.521	-100.715
chrec2:1797231	466.8	177.3	1.407	-100.622
chrec2:4083196	206.7	35.2	2.563	-100.568
chrec2:675407	244.4	51.8	2.248	-100.561
chrec2:586668	177.9	22.4	3.001	-100.509
chrec2:257603	245.7	53.2	2.216	-100.508
chrec2:3539599	261.5	61.4	2.100	-100.306
chrec2:3508950	395.5	135.5	1.556	-100.081
chrec2:850251	204.3	33.3	2.626	-100.026
chrec2:4440940	198.8	31.6	2.665	-99.750
chrec2:2520464	247.9	53.4	2.225	-99.746
chrec2:2998773	228.4	44.5	2.371	-99.685
chrec2:2983304	218.8	40.7	2.436	-99.455
chrec2:450988	920.2	493.9	0.908	-99.333
chrec2:933971	418.0	149.5	1.494	-99.299
chrec2:3997273	238.0	49.8	2.268	-99.244
chrec2:2072644	240.4	50.5	2.263	-99.181
chrec2:1636636	175.5	19.5	3.180	-98.985
chrec2:1822112	175.4	16.7	3.407	-98.986
chrec2:3523930	175.2	16.7	3.400	-98.986
chrec2:1701695	175.1	20.4	3.111	-98.987
chrec2:4403912	358.2	114.0	1.663	-98.894
chrec2:2501099	437.9	162.3	1.443	-98.581
chrec2:1978195	202.5	33.7	2.600	-98.478
chrec2:3492911	224.4	43.8	2.368	-98.320
chrec2:19460	247.4	54.5	2.192	-98.290
chrec2:2421569	261.4	61.5	2.097	-98.230
chrec2:3071039	330.0	99.5	1.741	-97.955
chrec2:3905503	192.5	29.3	2.727	-97.950
chrec2:3822638	186.5	27.9	2.750	-97.771
chrec2:914569	209.9	37.7	2.488	-97.676
chrec2:46078	174.6	18.9	3.218	-97.540
chrec2:1437765	174.2	19.2	3.195	-97.541
chrec2:832760	354.4	113.3	1.655	-97.538
chrec2:631404	212.0	38.8	2.461	-97.510
chrec2:30795	203.3	34.5	2.568	-97.489
chrec2:2362715	189.6	28.6	2.741	-97.459
chrec2:2979214	216.5	40.5	2.429	-97.211
chrec2:1811467	232.7	48.9	2.262	-97.144
chrec2:4137035	259.0	62.0	2.074	-96.850
chrec2:2967734	258.3	62.3	2.063	-96.850
chrec2:4073149	336.7	104.2	1.703	-96.795
chrec2:3063329	210.9	38.5	2.465	-96.757
chrec2:1679311	226.1	46.0	2.309	-96.649
chrec2:3941281	206.8	36.4	2.516	-96.335
chrec2:3220067	238.5	51.7	2.216	-96.264
chrec2:2108191	173.4	18.7	3.221	-96.104
chrec2:2043392	176.8	24.5	2.860	-95.609
chrec2:3295953	308.0	89.3	1.797	-95.472
chrec2:3922898	254.8	60.8	2.079	-95.455
chrec2:3408921	249.8	57.5	2.129	-95.435
chrec2:1927094	281.8	75.3	1.914	-95.431
chrec2:1146203	878.5	472.1	0.906	-95.125
chrec2:155040	186.8	28.4	2.730	-95.085
chrec2:421393	230.3	49.0	2.242	-94.978
chrec2:3612548	309.5	89.8	1.796	-94.958
chrec2:1648229	181.4	26.5	2.784	-94.910
chrec2:3461538	283.8	75.7	1.917	-94.850
chrec2:1610252	175.6	24.7	2.841	-94.805
chrec2:2833686	172.6	22.9	2.926	-94.675
chrec2:1434088	172.5	16.4	3.406	-94.675
chrec2:1783930	172.3	17.4	3.322	-94.676
chrec2:3683274	172.1	22.8	2.929	-94.676
chrec2:222381	218.4	44.3	2.312	-94.638
chrec2:3997457	275.2	71.8	1.949	-94.564
chrec2:161167	221.0	44.7	2.317	-94.546
chrec2:3676348	220.8	45.3	2.297	-94.547
chrec2:1278312	190.7	30.4	2.658	-94.547
chrec2:4263450	315.4	94.0	1.757	-94.203
chrec2:2902845	236.8	53.2	2.165	-94.102
chrec2:16133	187.0	29.6	2.672	-94.025
chrec2:1922813	205.4	37.8	2.454	-93.902
chrec2:1321691	196.7	33.3	2.574	-93.860
chrec2:3389023	220.5	44.7	2.313	-93.817
chrec2:606816	206.4	39.0	2.415	-93.754
chrec2:2046513	2045.5	1402.6	0.555	-93.650
chrec2:3933557	232.6	50.4	2.216	-93.456
chrec2:1574889	171.2	17.8	3.279	-93.256
chrec2:400189	348.9	115.5	1.606	-92.516
chrec2:2919417	216.1	43.6	2.321	-92.438
chrec2:669957	203.1	37.6	2.445	-92.396
chrec2:1074687	217.7	45.0	2.284	-92.356
chrec2:971789	264.4	67.5	1.981	-92.321
chrec2:4404071	308.1	91.8	1.757	-92.075
chrec2:4109019	230.6	50.6	2.198	-92.031
chrec2:3803152	234.3	53.0	2.154	-91.982
chrec2:4006516	170.2	15.9	3.427	-91.841
chrec2:502872	191.4	32.6	2.565	-91.761
chrec2:3932209	219.8	45.3	2.288	-91.557
chrec2:4147325	273.5	74.0	1.896	-91.416
chrec2:2695797	233.5	52.5	2.163	-91.278
chrec2:2470656	239.2	56.1	2.103	-91.260
chrec2:3839891	239.0	55.6	2.113	-91.260
chrec2:4029409	212.6	42.5	2.331	-91.065
chrec2:1949789	335.5	109.5	1.625	-90.932
chrec2:1014746	183.2	29.8	2.629	-90.898
chrec2:958846	218.3	45.4	2.277	-90.835
chrec2:3809956	227.7	51.3	2.161	-90.614
chrec2:2044997	376.6	133.3	1.508	-90.600
chrec2:1627791	169.8	18.9	3.175	-90.437
chrec2:1515429	169.3	12.5	3.768	-90.438
chrec2:4424904	315.3	97.7	1.700	-89.826
chrec2:1725951	178.1	29.2	2.621	-89.588
chrec2:4352605	212.6	43.6	2.296	-89.522
chrec2:3107938	442.7	177.1	1.332	-89.354
chrec2:4348477	201.4	38.6	2.394	-89.273
chrec2:3291597	222.0	48.7	2.200	-89.254
chrec2:2518361	296.7	87.7	1.768	-89.067
chrec2:1294715	168.6	16.7	3.347	-89.039
chrec2:2934206	168.5	19.5	3.120	-89.040
chrec2:641853	168.4	23.0	2.882	-89.040
chrec2:3704738	282.7	81.5	1.806	-88.865
chrec2:8213	399.6	149.4	1.430	-88.834
chrec2:3968793	210.5	43.8	2.274	-88.798
chrec2:12892	296.4	89.5	1.738	-88.575
chrec2:3001900	172.7	26.7	2.701	-88.567
chrec2:3684936	238.5	58.4	2.040	-88.525
chrec2:2810189	188.6	33.8	2.491	-88.513
chrec2:3240409	226.8	52.1	2.132	-88.484
chrec2:902861	232.9	54.7	2.100	-88.480
chrec2:2266994	232.8	55.2	2.086	-88.480
chrec2:202568	567.4	261.7	1.127	-88.262
chrec2:3684477	209.7	44.0	2.265	-88.074
chrec2:2538536	195.2	36.8	2.417	-88.045
chrec2:4421904	197.4	37.5	2.408	-87.913
chrec2:3039842	197.0	38.2	2.378	-87.914
chrec2:2841362	196.7	37.9	2.388	-87.914
chrec2:2489993	275.5	78.5	1.822	-87.909
chrec2:3831327	302.6	93.5	1.705	-87.890
chrec2:4284001	187.8	33.9	2.481	-87.757
chrec2:4556515	167.4	24.4	2.787	-87.595
chrec2:607976	230.9	54.6	2.090	-87.095
chrec2:2971455	383.9	142.2	1.443	-86.846
chrec2:3104992	188.7	35.0	2.442	-86.835
chrec2:3910302	179.3	31.1	2.538	-86.799
chrec2:399064	191.2	35.4	2.442	-86.687
chrec2:2045441	846.7	465.1	0.875	-86.627
chrec2:1031084	192.9	36.7	2.404	-86.551
chrec2:1271619	212.0	45.6	2.226	-86.523
